,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
8015,574071,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,02-11-2011 14:57,1.65,12654,Germany,9.9
8016,574071,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,02-11-2011 14:57,0.85,12654,Germany,10.2
8017,574071,POST,POSTAGE,1,02-11-2011 14:57,18.0,12654,Germany,18.0
8018,574071,23084,RABBIT NIGHT LIGHT,6,02-11-2011 14:57,2.08,12654,Germany,12.48
8019,574097,22621,TRADITIONAL KNITTING NANCY,12,03-11-2011 09:56,1.65,12471,Germany,19.8
8020,574097,23347,I LOVE LONDON BEAKER,12,03-11-2011 09:56,1.25,12471,Germany,15.0
8021,574097,23346,SPACEBOY BEAKER,12,03-11-2011 09:56,1.25,12471,Germany,15.0
8022,574097,23392,SPACEBOY ROCKET LOLLY MAKERS,6,03-11-2011 09:56,2.08,12471,Germany,12.48
8023,574097,22551,PLASTERS IN TIN SPACEBOY,12,03-11-2011 09:56,1.65,12471,Germany,19.8
8024,574097,23108,SET OF 10 LED DOLLY LIGHTS,4,03-11-2011 09:56,6.25,12471,Germany,25.0
8025,574097,23289,DOLLY GIRL CHILDRENS BOWL,8,03-11-2011 09:56,1.25,12471,Germany,10.0
8026,574097,23291,DOLLY GIRL CHILDRENS CUP,8,03-11-2011 09:56,1.25,12471,Germany,10.0
8027,574097,23345, DOLLY GIRL BEAKER,12,03-11-2011 09:56,1.25,12471,Germany,15.0
8028,574097,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,03-11-2011 09:56,4.15,12471,Germany,16.6
8029,574097,23256,CHILDRENS CUTLERY SPACEBOY ,4,03-11-2011 09:56,4.15,12471,Germany,16.6
8030,574097,23319,BOX OF 6 MINI 50'S CRACKERS,24,03-11-2011 09:56,2.49,12471,Germany,59.76
8031,574097,22419,LIPSTICK PEN RED,48,03-11-2011 09:56,0.42,12471,Germany,20.16
8032,574097,23113,PANTRY CHOPPING BOARD,6,03-11-2011 09:56,4.95,12471,Germany,29.7
8033,574097,23388,WOODLAND MINI BACKPACK,4,03-11-2011 09:56,4.15,12471,Germany,16.6
8034,574097,23174,REGENCY SUGAR BOWL GREEN,4,03-11-2011 09:56,4.15,12471,Germany,16.6
8035,574097,23245,SET OF 3 REGENCY CAKE TINS,32,03-11-2011 09:56,4.15,12471,Germany,132.8
8036,574097,23100,SILVER BELLS TABLE DECORATION,12,03-11-2011 09:56,1.25,12471,Germany,15.0
8037,574097,23101,SILVER STARS TABLE DECORATION,12,03-11-2011 09:56,0.83,12471,Germany,9.96
8038,574097,23102,SILVER HEARTS TABLE DECORATION,12,03-11-2011 09:56,0.83,12471,Germany,9.96
8039,574097,23559,WOODLAND BUNNIES LOLLY MAKERS,18,03-11-2011 09:56,2.08,12471,Germany,37.44
8040,574097,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,03-11-2011 09:56,0.65,12471,Germany,10.4
8041,574097,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,03-11-2011 09:56,4.15,12471,Germany,24.9
8042,574097,23198,PANTRY MAGNETIC  SHOPPING LIST,12,03-11-2011 09:56,1.45,12471,Germany,17.4
8043,574097,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,36,03-11-2011 09:56,0.83,12471,Germany,29.88
8044,574097,23475,WOODLAND SMALL PINK FELT HEART,12,03-11-2011 09:56,0.83,12471,Germany,9.96
8045,574097,23474,WOODLAND SMALL BLUE FELT HEART,12,03-11-2011 09:56,0.83,12471,Germany,9.96
8046,574097,23473,WOODLAND SMALL RED FELT HEART,12,03-11-2011 09:56,0.83,12471,Germany,9.96
8047,574097,POST,POSTAGE,5,03-11-2011 09:56,18.0,12471,Germany,90.0
8048,574255,22222,CAKE PLATE LOVEBIRD WHITE,3,03-11-2011 13:44,4.95,12569,Germany,14.85
8049,574255,21207,SKULL AND CROSSBONES  GARLAND ,12,03-11-2011 13:44,1.65,12569,Germany,19.8
8050,574255,21874,GIN AND TONIC MUG,12,03-11-2011 13:44,1.65,12569,Germany,19.8
8051,574255,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,03-11-2011 13:44,1.65,12569,Germany,19.8
8052,574255,POST,POSTAGE,1,03-11-2011 13:44,18.0,12569,Germany,18.0
8053,C574347,23427,STOOL HOME SWEET HOME ,-1,04-11-2011 10:28,10.4,12500,Germany,-10.4
8054,C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,04-11-2011 10:28,3.75,12500,Germany,-11.25
8055,574653,22079,RIBBON REEL HEARTS DESIGN ,10,06-11-2011 11:30,1.65,12619,Germany,16.5
8056,574653,22082,RIBBON REEL STRIPES DESIGN ,20,06-11-2011 11:30,1.65,12619,Germany,33.0
8057,574653,22080,RIBBON REEL POLKADOTS ,10,06-11-2011 11:30,1.65,12619,Germany,16.5
8058,574653,22737,RIBBON REEL CHRISTMAS PRESENT ,20,06-11-2011 11:30,1.65,12619,Germany,33.0
8059,574653,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,20,06-11-2011 11:30,1.65,12619,Germany,33.0
8060,574653,23294,SET OF 6 SNACK LOAF BAKING CASES,128,06-11-2011 11:30,0.72,12619,Germany,92.16
8061,574653,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,06-11-2011 11:30,0.55,12619,Germany,26.4
8062,574653,21212,PACK OF 72 RETROSPOT CAKE CASES,48,06-11-2011 11:30,0.55,12619,Germany,26.4
8063,574653,23309,SET OF 60 I LOVE LONDON CAKE CASES ,48,06-11-2011 11:30,0.55,12619,Germany,26.4
8064,574653,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,06-11-2011 11:30,0.55,12619,Germany,26.4
8065,574653,21976,PACK OF 60 MUSHROOM CAKE CASES,48,06-11-2011 11:30,0.55,12619,Germany,26.4
8066,574653,POST,POSTAGE,2,06-11-2011 11:30,18.0,12619,Germany,36.0
8067,574653,22732,3D VINTAGE CHRISTMAS STICKERS ,36,06-11-2011 11:30,1.25,12619,Germany,45.0
8068,574653,22733,3D TRADITIONAL CHRISTMAS STICKERS,36,06-11-2011 11:30,1.25,12619,Germany,45.0
8069,574679,22554,PLASTERS IN TIN WOODLAND ANIMALS,36,06-11-2011 12:38,1.65,12645,Germany,59.4
8070,574679,22556,PLASTERS IN TIN CIRCUS PARADE ,36,06-11-2011 12:38,1.65,12645,Germany,59.4
8071,574679,22993,SET OF 4 PANTRY JELLY MOULDS,24,06-11-2011 12:38,1.25,12645,Germany,30.0
8072,574679,23392,SPACEBOY ROCKET LOLLY MAKERS,6,06-11-2011 12:38,2.08,12645,Germany,12.48
8073,574679,21264,WHITE GOOSE FEATHER TREE 60CM ,12,06-11-2011 12:38,1.95,12645,Germany,23.4
8074,574679,23348,CHILDRENS TOY COOKING UTENSIL SET,12,06-11-2011 12:38,2.08,12645,Germany,24.96
8075,574679,22139,RETROSPOT TEA SET CERAMIC 11 PC ,12,06-11-2011 12:38,4.95,12645,Germany,59.4
8076,574679,22551,PLASTERS IN TIN SPACEBOY,36,06-11-2011 12:38,1.65,12645,Germany,59.4
8077,574679,84375,SET OF 20 KIDS COOKIE CUTTERS,12,06-11-2011 12:38,2.1,12645,Germany,25.2
8078,574679,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,06-11-2011 12:38,2.1,12645,Germany,12.6
8079,574679,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,06-11-2011 12:38,0.42,12645,Germany,10.08
8080,574679,20719,WOODLAND CHARLOTTE BAG,20,06-11-2011 12:38,0.85,12645,Germany,17.0
8081,574679,23204,CHARLOTTE BAG APPLES DESIGN,20,06-11-2011 12:38,0.85,12645,Germany,17.0
8082,574679,POST,POSTAGE,3,06-11-2011 12:38,18.0,12645,Germany,54.0
8083,574713,23489,VINTAGE BELLS GARLAND,6,06-11-2011 14:26,2.89,12628,Germany,17.34
8084,574713,23582,VINTAGE DOILY JUMBO BAG RED ,10,06-11-2011 14:26,2.08,12628,Germany,20.8
8085,574713,23077,DOUGHNUT LIP GLOSS ,40,06-11-2011 14:26,1.25,12628,Germany,50.0
8086,574713,23245,SET OF 3 REGENCY CAKE TINS,4,06-11-2011 14:26,4.95,12628,Germany,19.8
8087,574713,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,06-11-2011 14:26,3.25,12628,Germany,19.5
8088,574713,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,06-11-2011 14:26,2.89,12628,Germany,17.34
8089,574713,23247,BISCUIT TIN 50'S CHRISTMAS,6,06-11-2011 14:26,2.89,12628,Germany,17.34
8090,574713,22654,DELUXE SEWING KIT ,3,06-11-2011 14:26,5.95,12628,Germany,17.85
8091,574713,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,06-11-2011 14:26,1.65,12628,Germany,19.8
8092,574713,22551,PLASTERS IN TIN SPACEBOY,12,06-11-2011 14:26,1.65,12628,Germany,19.8
8093,574713,POST,POSTAGE,1,06-11-2011 14:26,18.0,12628,Germany,18.0
8094,574869,22594,CHRISTMAS GINGHAM TREE,12,07-11-2011 12:44,0.85,12708,Germany,10.2
8095,574869,23215,JINGLE BELL HEART ANTIQUE SILVER,12,07-11-2011 12:44,2.08,12708,Germany,24.96
8096,574869,23317,BLUE REFECTORY CLOCK ,2,07-11-2011 12:44,9.95,12708,Germany,19.9
8097,574869,21668,RED STRIPE CERAMIC DRAWER KNOB,12,07-11-2011 12:44,1.45,12708,Germany,17.4
8098,574869,21671,RED SPOT CERAMIC DRAWER KNOB,12,07-11-2011 12:44,1.45,12708,Germany,17.4
8099,574869,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,24,07-11-2011 12:44,1.45,12708,Germany,34.8
8100,574869,22629,SPACEBOY LUNCH BOX ,12,07-11-2011 12:44,1.95,12708,Germany,23.4
8101,574869,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,07-11-2011 12:44,1.65,12708,Germany,9.9
8102,574869,22467,GUMBALL COAT RACK,6,07-11-2011 12:44,2.55,12708,Germany,15.3
8103,574869,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,07-11-2011 12:44,0.83,12708,Germany,9.96
8104,574869,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,07-11-2011 12:44,1.25,12708,Germany,15.0
8105,574869,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,07-11-2011 12:44,2.95,12708,Germany,17.7
8106,574869,21484,CHICK GREY HOT WATER BOTTLE,4,07-11-2011 12:44,4.25,12708,Germany,17.0
8107,574869,21485,RETROSPOT HEART HOT WATER BOTTLE,3,07-11-2011 12:44,4.95,12708,Germany,14.85
8108,574869,22727,ALARM CLOCK BAKELIKE RED ,4,07-11-2011 12:44,3.75,12708,Germany,15.0
8109,574869,POST,POSTAGE,1,07-11-2011 12:44,18.0,12708,Germany,18.0
8110,574885,23473,WOODLAND SMALL RED FELT HEART,12,07-11-2011 14:01,0.83,12472,Germany,9.96
8111,574885,23476,WOODLAND LARGE RED FELT HEART,12,07-11-2011 14:01,1.25,12472,Germany,15.0
8112,574885,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,07-11-2011 14:01,3.75,12472,Germany,30.0
8113,574885,23569,TRADTIONAL ALPHABET STAMP SET,8,07-11-2011 14:01,4.95,12472,Germany,39.6
8114,574885,23571,TRADITIONAL NAUGHTS & CROSSES,12,07-11-2011 14:01,1.65,12472,Germany,19.8
8115,574885,23570,TRADITIONAL PICK UP STICKS GAME ,12,07-11-2011 14:01,1.25,12472,Germany,15.0
8116,574885,23084,RABBIT NIGHT LIGHT,48,07-11-2011 14:01,1.79,12472,Germany,85.92
8117,574885,21914,BLUE HARMONICA IN BOX ,12,07-11-2011 14:01,1.25,12472,Germany,15.0
8118,574885,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,07-11-2011 14:01,1.65,12472,Germany,19.8
8119,574885,POST,POSTAGE,1,07-11-2011 14:01,18.0,12472,Germany,18.0
8120,C575064,23494,VINTAGE DOILY DELUXE SEWING KIT ,-1,08-11-2011 12:39,5.95,12472,Germany,-5.95
8121,C575064,22467,GUMBALL COAT RACK,-8,08-11-2011 12:39,2.55,12472,Germany,-20.4
8122,C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,08-11-2011 12:39,2.1,12472,Germany,-2.1
8123,C575064,21669,BLUE STRIPE CERAMIC DRAWER KNOB,-1,08-11-2011 12:39,1.45,12472,Germany,-1.45
8124,C575064,20749,ASSORTED COLOUR MINI CASES,-1,08-11-2011 12:39,7.95,12472,Germany,-7.95
8125,C575064,20712,JUMBO BAG WOODLAND ANIMALS,-2,08-11-2011 12:39,2.08,12472,Germany,-4.16
8126,C575082,21843,RED RETROSPOT CAKE STAND,-4,08-11-2011 13:30,10.95,12613,Germany,-43.8
8127,C575082,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,08-11-2011 13:30,4.95,12613,Germany,-4.95
8128,C575082,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,08-11-2011 13:30,4.95,12613,Germany,-4.95
8129,C575082,23245,SET OF 3 REGENCY CAKE TINS,-2,08-11-2011 13:30,4.95,12613,Germany,-9.9
8130,C575082,79191C,RETRO PLASTIC ELEPHANT TRAY,-12,08-11-2011 13:30,0.85,12613,Germany,-10.2
8131,C575082,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,08-11-2011 13:30,2.55,12613,Germany,-2.55
8132,C575082,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-3,08-11-2011 13:30,2.95,12613,Germany,-8.85
8133,C575082,22978,PANTRY ROLLING PIN,-6,08-11-2011 13:30,3.75,12613,Germany,-22.5
8134,C575082,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-6,08-11-2011 13:30,1.65,12613,Germany,-9.9
8135,C575082,22492,MINI PAINT SET VINTAGE ,-12,08-11-2011 13:30,0.65,12613,Germany,-7.8
8136,C575150,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,08-11-2011 16:05,0.65,12471,Germany,-1.95
8137,C575150,23347,I LOVE LONDON BEAKER,-12,08-11-2011 16:05,1.25,12471,Germany,-15.0
8138,C575150,23291,DOLLY GIRL CHILDRENS CUP,-1,08-11-2011 16:05,1.25,12471,Germany,-1.25
8139,C575150,23289,DOLLY GIRL CHILDRENS BOWL,-1,08-11-2011 16:05,1.25,12471,Germany,-1.25
8140,C575150,23245,SET OF 3 REGENCY CAKE TINS,-6,08-11-2011 16:05,4.15,12471,Germany,-24.9
8141,C575150,23240,SET OF 4 KNICK KNACK TINS DOILY ,-3,08-11-2011 16:05,4.15,12471,Germany,-12.45
8142,C575150,23198,PANTRY MAGNETIC  SHOPPING LIST,-9,08-11-2011 16:05,1.45,12471,Germany,-13.05
8143,C575223,22973,CHILDREN'S CIRCUS PARADE MUG,-1,09-11-2011 11:33,1.65,12472,Germany,-1.65
8144,575352,22236,CAKE STAND 3 TIER MAGIC GARDEN,12,09-11-2011 14:56,10.95,12504,Germany,131.4
8145,575352,22776,SWEETHEART 3 TIER CAKE STAND ,12,09-11-2011 14:56,8.5,12504,Germany,102.0
8146,575352,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,12,09-11-2011 14:56,8.5,12504,Germany,102.0
8147,575352,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,09-11-2011 14:56,1.25,12504,Germany,30.0
8148,575352,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,09-11-2011 14:56,1.25,12504,Germany,30.0
8149,575352,POST,POSTAGE,3,09-11-2011 14:56,18.0,12504,Germany,54.0
8150,575498,POST,POSTAGE,1,10-11-2011 09:52,18.0,12708,Germany,18.0
8151,575498,47559B,TEA TIME OVEN GLOVE,12,10-11-2011 09:52,1.25,12708,Germany,15.0
8152,C575592,22080,RIBBON REEL POLKADOTS ,-10,10-11-2011 12:10,1.65,12619,Germany,-16.5
8153,C575592,22079,RIBBON REEL HEARTS DESIGN ,-10,10-11-2011 12:10,1.65,12619,Germany,-16.5
8154,575632,M,Manual,1,10-11-2011 13:44,40.46,12473,Germany,40.46
8155,575632,M,Manual,1,10-11-2011 13:44,424.06,12473,Germany,424.06
8156,575632,M,Manual,1,10-11-2011 13:44,549.34,12473,Germany,549.34
8157,C575635,M,Manual,-1,10-11-2011 13:45,424.06,12473,Germany,-424.06
8158,C575635,M,Manual,-1,10-11-2011 13:45,549.34,12473,Germany,-549.34
8159,575636,M,Manual,1,10-11-2011 13:46,40.46,12473,Germany,40.46
8160,C575638,M,Manual,-1,10-11-2011 13:48,40.46,12473,Germany,-40.46
8161,575713,20712,JUMBO BAG WOODLAND ANIMALS,10,10-11-2011 17:49,2.08,13817,Germany,20.8
8162,575713,22331,WOODLAND PARTY BAG + STICKER SET,8,10-11-2011 17:49,1.65,13817,Germany,13.2
8163,575713,22333,RETROSPOT PARTY BAG + STICKER SET,8,10-11-2011 17:49,1.65,13817,Germany,13.2
8164,575713,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,10-11-2011 17:49,4.25,13817,Germany,17.0
8165,575713,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,10-11-2011 17:49,3.75,13817,Germany,15.0
8166,575713,22736,RIBBON REEL MAKING SNOWMEN ,10,10-11-2011 17:49,1.65,13817,Germany,16.5
8167,575713,21880,RED RETROSPOT TAPE,24,10-11-2011 17:49,0.65,13817,Germany,15.6
8168,575713,22556,PLASTERS IN TIN CIRCUS PARADE ,12,10-11-2011 17:49,1.65,13817,Germany,19.8
8169,575713,22555,PLASTERS IN TIN STRONGMAN,12,10-11-2011 17:49,1.65,13817,Germany,19.8
8170,575713,22551,PLASTERS IN TIN SPACEBOY,12,10-11-2011 17:49,1.65,13817,Germany,19.8
8171,575713,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,10-11-2011 17:49,2.95,13817,Germany,17.7
8172,575713,23433,HANGING QUILTED PATCHWORK APPLES,12,10-11-2011 17:49,0.83,13817,Germany,9.96
8173,575713,23474,WOODLAND SMALL BLUE FELT HEART,12,10-11-2011 17:49,0.83,13817,Germany,9.96
8174,575713,23475,WOODLAND SMALL PINK FELT HEART,12,10-11-2011 17:49,0.83,13817,Germany,9.96
8175,575713,POST,POSTAGE,2,10-11-2011 17:49,18.0,13817,Germany,36.0
8176,575732,15056BL,EDWARDIAN PARASOL BLACK,6,11-11-2011 08:19,5.95,12712,Germany,35.7
8177,575732,15056N,EDWARDIAN PARASOL NATURAL,6,11-11-2011 08:19,5.95,12712,Germany,35.7
8178,575732,15056P,EDWARDIAN PARASOL PINK,3,11-11-2011 08:19,5.95,12712,Germany,17.85
8179,575732,22867,HAND WARMER BIRD DESIGN,12,11-11-2011 08:19,2.1,12712,Germany,25.2
8180,575732,22865,HAND WARMER OWL DESIGN,12,11-11-2011 08:19,2.1,12712,Germany,25.2
8181,575732,21481,FAWN BLUE HOT WATER BOTTLE,4,11-11-2011 08:19,3.75,12712,Germany,15.0
8182,575732,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,11-11-2011 08:19,4.25,12712,Germany,17.0
8183,575732,23485,BOTANICAL GARDENS WALL CLOCK ,1,11-11-2011 08:19,25.0,12712,Germany,25.0
8184,575732,POST,POSTAGE,2,11-11-2011 08:19,18.0,12712,Germany,36.0
8185,575733,20749,ASSORTED COLOUR MINI CASES,2,11-11-2011 08:33,7.95,13810,Germany,15.9
8186,575733,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,11-11-2011 08:33,0.42,13810,Germany,5.04
8187,575733,22025,RING OF ROSES BIRTHDAY CARD,12,11-11-2011 08:33,0.42,13810,Germany,5.04
8188,575733,21506,"FANCY FONT BIRTHDAY CARD, ",12,11-11-2011 08:33,0.42,13810,Germany,5.04
8189,575733,22717,CARD DOG AND BALL ,12,11-11-2011 08:33,0.42,13810,Germany,5.04
8190,575733,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,11-11-2011 08:33,1.45,13810,Germany,17.4
8191,575733,21354,TOAST ITS - BEST MUM,12,11-11-2011 08:33,1.25,13810,Germany,15.0
8192,575733,21217,RED RETROSPOT ROUND CAKE TINS,5,11-11-2011 08:33,9.95,13810,Germany,49.75
8193,575733,22551,PLASTERS IN TIN SPACEBOY,12,11-11-2011 08:33,1.65,13810,Germany,19.8
8194,575733,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,11-11-2011 08:33,1.65,13810,Germany,19.8
8195,575733,22505,MEMO BOARD COTTAGE DESIGN,4,11-11-2011 08:33,4.95,13810,Germany,19.8
8196,575733,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,11-11-2011 08:33,2.1,13810,Germany,25.2
8197,575733,84375,SET OF 20 KIDS COOKIE CUTTERS,12,11-11-2011 08:33,2.1,13810,Germany,25.2
8198,575733,POST,POSTAGE,1,11-11-2011 08:33,18.0,13810,Germany,18.0
8199,575750,85061W,WHITE JEWELLED HEART DECORATION,24,11-11-2011 10:29,0.85,12600,Germany,20.4
8200,575750,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,11-11-2011 10:29,0.79,12600,Germany,18.96
8201,575750,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,6,11-11-2011 10:29,1.95,12600,Germany,11.7
8202,575750,85099B,JUMBO BAG RED RETROSPOT,10,11-11-2011 10:29,2.08,12600,Germany,20.8
8203,575750,21811,HANGING HEART WITH BELL,48,11-11-2011 10:29,0.39,12600,Germany,18.72
8204,575750,20679,EDWARDIAN PARASOL RED,18,11-11-2011 10:29,5.95,12600,Germany,107.1
8205,575750,20712,JUMBO BAG WOODLAND ANIMALS,10,11-11-2011 10:29,2.08,12600,Germany,20.8
8206,575750,85014B,RED RETROSPOT UMBRELLA,18,11-11-2011 10:29,5.95,12600,Germany,107.1
8207,575750,POST,POSTAGE,3,11-11-2011 10:29,18.0,12600,Germany,54.0
8208,575787,22629,SPACEBOY LUNCH BOX ,12,11-11-2011 11:18,1.95,12518,Germany,23.4
8209,575787,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,16,11-11-2011 11:18,0.65,12518,Germany,10.4
8210,575787,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,11-11-2011 11:18,8.5,12518,Germany,17.0
8211,575787,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,11-11-2011 11:18,4.15,12518,Germany,16.6
8212,575787,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,11-11-2011 11:18,4.15,12518,Germany,16.6
8213,575787,22271,FELTCRAFT DOLL ROSIE,6,11-11-2011 11:18,2.95,12518,Germany,17.7
8214,575787,23439,HAND WARMER RED LOVE HEART,12,11-11-2011 11:18,2.1,12518,Germany,25.2
8215,575787,22418,10 COLOUR SPACEBOY PEN,24,11-11-2011 11:18,0.85,12518,Germany,20.4
8216,575787,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,11-11-2011 11:18,1.25,12518,Germany,30.0
8217,575787,22705,WRAP GREEN PEARS ,25,11-11-2011 11:18,0.42,12518,Germany,10.5
8218,575787,22708,WRAP DOLLY GIRL,25,11-11-2011 11:18,0.42,12518,Germany,10.5
8219,575787,22303,COFFEE MUG APPLES DESIGN,6,11-11-2011 11:18,2.55,12518,Germany,15.3
8220,575787,22302,COFFEE MUG PEARS  DESIGN,6,11-11-2011 11:18,2.55,12518,Germany,15.3
8221,575787,23292,SPACEBOY CHILDRENS CUP,8,11-11-2011 11:18,1.25,12518,Germany,10.0
8222,575787,23291,DOLLY GIRL CHILDRENS CUP,8,11-11-2011 11:18,1.25,12518,Germany,10.0
8223,575787,23289,DOLLY GIRL CHILDRENS BOWL,8,11-11-2011 11:18,1.25,12518,Germany,10.0
8224,575787,21882,SKULLS TAPE,12,11-11-2011 11:18,0.65,12518,Germany,7.8
8225,575787,21881,CUTE CATS TAPE,12,11-11-2011 11:18,0.65,12518,Germany,7.8
8226,575787,21883,STARS GIFT TAPE ,12,11-11-2011 11:18,0.65,12518,Germany,7.8
8227,575787,21884,CAKES AND BOWS GIFT  TAPE,12,11-11-2011 11:18,0.65,12518,Germany,7.8
8228,575787,23392,SPACEBOY ROCKET LOLLY MAKERS,6,11-11-2011 11:18,2.08,12518,Germany,12.48
8229,575787,23569,TRADTIONAL ALPHABET STAMP SET,4,11-11-2011 11:18,4.95,12518,Germany,19.8
8230,575787,16169E,WRAP 50'S  CHRISTMAS,25,11-11-2011 11:18,0.42,12518,Germany,10.5
8231,575787,22273,FELTCRAFT DOLL MOLLY,6,11-11-2011 11:18,2.95,12518,Germany,17.7
8232,575787,22899,CHILDREN'S APRON DOLLY GIRL ,6,11-11-2011 11:18,2.1,12518,Germany,12.6
8233,575787,22556,PLASTERS IN TIN CIRCUS PARADE ,12,11-11-2011 11:18,1.65,12518,Germany,19.8
8234,575787,23084,RABBIT NIGHT LIGHT,6,11-11-2011 11:18,2.08,12518,Germany,12.48
8235,575787,22274,FELTCRAFT DOLL EMILY,6,11-11-2011 11:18,2.95,12518,Germany,17.7
8236,575787,22551,PLASTERS IN TIN SPACEBOY,12,11-11-2011 11:18,1.65,12518,Germany,19.8
8237,575787,POST,POSTAGE,3,11-11-2011 11:18,18.0,12518,Germany,54.0
8238,C575839,22554,PLASTERS IN TIN WOODLAND ANIMALS,-12,11-11-2011 11:40,1.65,12517,Germany,-19.8
8239,C575839,22551,PLASTERS IN TIN SPACEBOY,-11,11-11-2011 11:40,1.65,12517,Germany,-18.15
8240,575886,22029,SPACEBOY BIRTHDAY CARD,12,11-11-2011 13:57,0.42,12517,Germany,5.04
8241,575886,22688,DOORMAT PEACE ON EARTH BLUE,1,11-11-2011 13:57,8.25,12517,Germany,8.25
8242,575886,23480,MINI LIGHTS WOODLAND MUSHROOMS,9,11-11-2011 13:57,3.75,12517,Germany,33.75
8243,575886,21175,GIN + TONIC DIET METAL SIGN,2,11-11-2011 13:57,2.55,12517,Germany,5.1
8244,575886,22898,CHILDRENS APRON APPLES DESIGN,2,11-11-2011 13:57,1.95,12517,Germany,3.9
8245,575886,21245,GREEN POLKADOT PLATE ,8,11-11-2011 13:57,1.69,12517,Germany,13.52
8246,575886,23207,LUNCH BAG ALPHABET DESIGN,2,11-11-2011 13:57,1.65,12517,Germany,3.3
8247,575886,23206,LUNCH BAG APPLE DESIGN,2,11-11-2011 13:57,1.65,12517,Germany,3.3
8248,575886,23583,LUNCH BAG PAISLEY PARK  ,2,11-11-2011 13:57,1.65,12517,Germany,3.3
8249,575886,20727,LUNCH BAG  BLACK SKULL.,2,11-11-2011 13:57,1.65,12517,Germany,3.3
8250,575886,20674,GREEN POLKADOT BOWL,8,11-11-2011 13:57,1.25,12517,Germany,10.0
8251,575886,22534,MAGIC DRAWING SLATE SPACEBOY ,10,11-11-2011 13:57,0.42,12517,Germany,4.2
8252,575886,23201,JUMBO BAG ALPHABET,3,11-11-2011 13:57,2.08,12517,Germany,6.24
8253,575886,20713,JUMBO BAG OWLS,3,11-11-2011 13:57,2.08,12517,Germany,6.24
8254,575886,21931,JUMBO STORAGE BAG SUKI,3,11-11-2011 13:57,2.08,12517,Germany,6.24
8255,575886,23581,JUMBO BAG PAISLEY PARK,3,11-11-2011 13:57,2.08,12517,Germany,6.24
8256,575886,23199,JUMBO BAG APPLES,3,11-11-2011 13:57,2.08,12517,Germany,6.24
8257,575886,22379,RECYCLING BAG RETROSPOT ,3,11-11-2011 13:57,2.1,12517,Germany,6.3
8258,575886,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,11-11-2011 13:57,3.75,12517,Germany,7.5
8259,575886,20750,RED RETROSPOT MINI CASES,1,11-11-2011 13:57,7.95,12517,Germany,7.95
8260,575886,23389,SPACEBOY MINI BACKPACK,2,11-11-2011 13:57,4.15,12517,Germany,8.3
